CUST_ID,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV,DRIVER_LICENSE
"11021","Barbara Henriquez   ","762 Gateway Road",,,"El Paso","TX","US","79905","0000","Barbara.J.Henriquez@trashymail.com","404-641-0174",3780.51,"WE421 ","IT","FTJFOI59C12B524F","30000002942336","Diners Club","0216","2026",
"11022","Matthew Savory      ","1555 Worthington Drive",,,"El Paso","TX","US","79901","0000","Matthew.W.Savory@mailinator.com","262-443-0032",152.00,"RP253 ","FR","713083200266871","4111840000001906","VISA","0814","5625",
"11024","Sandra Mcclellan    ","2826 Apple Lane",,,"El Saucejo",,"ES","41650","0000","Sandra.C.Mcclellan@mailinator.com","91-417-6738",0.00,"RP385 ","FR","169012555067971","30000004791764","Diners Club","0712","8339",
"11025","Doris Smith         ","1609 Larry Street",,,"El Segundo","CA","US","90245","0000","Doris.W.Smith@mailinator.com","610-627-1160",863.90,"WE286 ","FR","747115953526483","30000001596000","Diners Club","0612","9671",
"11026","Keisha Nalls        ","4328 Rockford Mountain Lane",,,"El Segundo","CA","US","90245","0000","Keisha.A.Nalls@mailinator.com","706-449-0638",492.00,"SW412 ","IT","GEAMBV07L61L281R","3088830000001791","JCB","0810","7117",
"11027","Vicky Pope          ","89 Nancy Street",,,"El Vendrell",,"ES","43700","0000","Vicky.S.Pope@dodgeit.com","91-417-6720",298.83,"WE355 ","CA","252130620","4111690000001913","VISA","0115","3964",
"11028","Russell Corbett     ","4872 Adams Avenue",,,"Eliza","IL","US","61259","0000","Russell.T.Corbett@pookmail.com","419-869-2274",9095.04,"NE103 ","FR","271086610580032","370000036634758","American Express","0509","34",
"10960","Caprice Cobb        ","1672 Terra Street",,,"Dragonea","SA","IT","84010","0000","Caprice.C.Cobb@mailinator.com","0376 2113162",18735.70,"NC163 ","U.S.","765700002","370000032359640","American Express","0712","2946",
"11030","Michael Hamilton    ","1001 Abner Road",,,"Elk Grove","CA","US","95624","0000","Michael.R.Hamilton@pookmail.com","503-868-3232",1782.03,"NW244 ","FR","101099304825906","370000049053475","American Express","0113","6534",
"11031","Dorothy Monahan     ","2141 Kemper Lane",,,"Elk Grove Village","IL","US","60007","0000","Dorothy.D.Monahan@dodgeit.com","703-214-2840",492.00,"NE175 ","ES","0073467M","4111110000001920","VISA","0311","9604",
"11032","Johnny Myron        ","2890 Charmaine Lane",,,"Elk Grove Village","IL","US","60007","0000","Johnny.E.Myron@trashymail.com","253-929-6133",6000.28,"NC163 ","FR","276072761520884","370000024906515","American Express","1111","7822",
"11033","Raymond Adelman     ","606 Boone Crockett Lane",,,"Elk Lake","WI","US","54739","0000","Raymond.D.Adelman@spambob.com","903-721-0518",18735.70,"SC256 ","IT","IIUNJA04L06I201K","30000005786136","Diners Club","1017","6610",
"11034","Michael Forbis      ","176 Emily Drive",,,"Ellalong","NSW","AU","2325","0000","Michael.C.Forbis@trashymail.com","(07) 4595 6821",0.00,"SC262 ","UK","RS398064D","4111250000001932","VISA","0213","6780",
"11035","John Epperson       ","87 Benson Street",,,"Ellera","SV","IT","17011","0000","John.M.Epperson@mailinator.com","0391 7216380",18735.70,"NE301 ","ES","9379018D","5500220000000305","Master Card","0716","702",
"11036","Roger Sterrett      ","2337 Austin Avenue",,,"Ellicott City","MD","US","21042","0000","Roger.H.Sterrett@spambob.com","618-397-4723",5231.00,"NE109 ","CA","337390058","370000058000557","American Express","0911","5538",
"11038","Tomasa Patino       ","3151 Holly Street",,,"Elmhurst","IL","US","60126","0000","Tomasa.J.Patino@spambob.com","412-454-7763",52.00,"NW118 ","UK","YW104168B","6011560000001765","Discover","0815","6681",
"11039","Robin Phillips      ","731 Post Avenue",,,"Elmhurst","NY","US","11373","0000","Robin.A.Phillips@pookmail.com","910-217-3446",853.30,"SW343 ","IT","TXSOOX03H12G277D","4111740000001957","VISA","0708","8208",
"11041","Vivian Spangler     ","3907 Brentwood Drive",,,"Elysburg","PA","US","17824","0000","Vivian.M.Spangler@pookmail.com","318-498-0664",2550.00,"WE289 ","U.S.","432590001","3088330000001818","JCB","1014","3876",
"11052","Juan Muller         ","2672 Sussex Court",,,"Erie","CO","US","80516","0000","Juan.K.Muller@dodgeit.com","781-281-3157",486.00,"RP121 ","CA","148314917","4111200000001960","VISA","0911","9938",
"11043","Jim Golden          ","2600 Counts Lane",,,"Encinasola",,"ES","21390","0000","Jim.P.Golden@pookmail.com","91-102-2298",1782.03,"SW340 ","U.S.","503390002","6011210000001783","Discover","1112","5785",
"11044","Burt Kenny          ","2773 Clement Street",,,"Enderby","BC","CA","V0E 1V0","0000","Burt.A.Kenny@pookmail.com","418-923-1261",568.30,"NC100 ","CA","792881450","6011430000001795","Discover","1015","1239",
"11045","Christy Steiner     ","396 Hiddenview Drive",,,"Endine Gaiano","BG","IT","24060","0000","Christy.N.Steiner@trashymail.com","0375 9121809",6000.28,"NC232 ","IT","SHUTFW09H24E253S","6011730000001806","Discover","0808","6937",
"11047","Liz Silvia          ","2775 Oak Avenue",,,"Ennis","MT","US","59729","0000","Liz.R.Silvia@trashymail.com","330-332-2803",6000.28,"SC199 ","FR","272062113998954","6011000389664800","Discover","0714","3168",
"11050","Muriel Shaw         ","2614 Red Hawk Road",,,"Erfurt",,"DE","99010","0000","Muriel.E.Shaw@pookmail.com","02306 21 39 77",298.83,"NE304 ","IT","AXXIAU20M31B062N","30000004168344","Diners Club","1208","6775",
"11051","Irene Hardman       ","2416 Harper Street",,,"Erice","TP","IT","91016","0000","Irene.C.Hardman@spambob.com","0382 6115957",492.00,"SE397 ","IT","HUUHWL41A57B466B","370000042955379","American Express","0213","918",
"11053","Sonia Trejo         ","4134 Gladwell Street",,,"Erie","PA","US","16501","0000","Sonia.R.Trejo@spambob.com","917-777-8363",5231.00,"NC160 ","FR","209091608709753","6011000176888380","Discover","0110","3054",
"11054","Henry Fort          ","3549 Illinois Avenue",,,"Erie","PA","US","16501","0000","Henry.M.Fort@pookmail.com","619-232-0855",505.00,"RP253 ","IT","RKYFGF93C16G353H","370000070194495","American Express","0609","7825",
"11055","Ruth Harper         ","2682 Mesa Drive",,,"Erli","SV","IT","17039","0000","Ruth.M.Harper@pookmail.com","0388 7473087",120.00,"SC256 ","ES","8727304T","30000001419237","Diners Club","0609","3395",
"11056","Mary Elledge        ","3082 Maryland Avenue",,,"Errezil",,"ES","20737","0000","Mary.J.Elledge@mailinator.com","91-102-6565",673.00,"SW343 ","CA","426601894","30000003111204","Diners Club","0511","3768",
"11057","Michael Vachon      ","2582 Woodlawn Drive",,,"Esgos",,"ES","32720","0000","Michael.D.Vachon@mailinator.com","91-345-2118",2550.00,"RP253 ","CA","060999190","370000070810967","American Express","0917","5565",
"11058","Margie Quinones     ","1407 Poe Road",,,"Espanola","NM","US","87532","0000","Margie.J.Quinones@pookmail.com","617-935-8324",9095.04,"SE139 ","IT","PWFNZG04D13G318D","370000066966146","American Express","1016","8060",
"11059","Allen Anderson      ","4590 Ingram Road",,,"Essex Junction","VT","US","05452","0000","Allen.D.Anderson@trashymail.com","703-299-2629",904.86,"NC169 ","U.S.","531590001","370000077050831","American Express","0409","6808",
"11166","Debra Wendel        ","2751 B Street",,,"Fraine","CH","IT","66050","0000","Debra.T.Wendel@pookmail.com","0318 5434699",0.00,"SW142 ","U.S.","451990001","3088920000001840","JCB","0309","1346",
"11061","Timothy Farmer      ","3321 Farland Street",,,"Estancia","NM","US","87016","0000","Timothy.T.Farmer@mailinator.com","928-255-8697",0.00,"NW313 ","IT","ZWHVVQ07R59D882E","30000004096370","Diners Club","0914","2965",
"11062","Virgina Barnes      ","4407 Bruce Street",,,"Esterhazy","SK","CA","S4P 3Y2","0000","Virgina.R.Barnes@mailinator.com","705-793-8472",1820.08,"SW343 ","UK","TP230615A","370000074081797","American Express","0715","4481",
"11063","William Cornelius   ","2352 Anthony Avenue",,,"Esterwegen",,"DE","26897","0000","William.T.Cornelius@spambob.com","05084 44 53 96",3780.51,"WE289 ","IT","LIIPJR42A21B256U","370000077106476","American Express","1217","7233",
"11064","Devon West          ","4001 Berkley Street",,,"Etobicoke","ON","CA","M9W 1K7","0000","Devon.W.West@trashymail.com","905-387-8031",486.00,"NE109 ","ES","5089025E","370000057395271","American Express","1015","4236",
"11065","Alexandra Jackson   ","3 Byers Lane",,,"Etobicoke","ON","CA","M8Z 1M3","0000","Alexandra.J.Jackson@pookmail.com","514-880-4348",52.00,"RP319 ","UK","ZL007782A","30000003976259","Diners Club","0914","7442",
"11066","Johnny Jacobs       ","1347 Hillcrest Lane",,,"Euless","TX","US","76039","0000","Johnny.C.Jacobs@pookmail.com","706-508-2917",3780.51,"NE238 ","FR","141114402009121","30000000448914","Diners Club","0310","4979",
"11067","Caroline Watson     ","2597 Willow Greene Drive",,,"Euless","TX","US","76039","0000","Caroline.R.Watson@dodgeit.com","540-946-9752",2550.00,"SW340 ","UK","NE568489D","6011330000001813","Discover","0111","8011",
"11068","Robert Morrison     ","2776 Lang Avenue",,,"Evain","QC","CA","J0Z 1Y0","0000","Robert.Y.Morrison@pookmail.com","306-834-9916",0.00,"SC196 ","ES","1885042P","3088080000001850","JCB","0610","4027",
"11069","Linda Aguilar       ","1843 Twin House Lane",,,"Evanston","IL","US","60219","0000","Linda.S.Aguilar@trashymail.com","323-460-4594",152.00,"NE373 ","ES","X0800948L","30000003779638","Diners Club","0711","6780",
"11071","Helen Dykes         ","2306 Dennison Street",,,"EVERSHOLT",,"UK","MK17 2XD","0000","Helen.M.Dykes@dodgeit.com","079 2481 5802",3780.51,"NC298 ","UK","HA432089D","30000001989940","Diners Club","0309","6551",
"11072","Jessica Ehlert      ","2035 Mandan Road",,,"Ewa Beach","HI","US","96706","0000","Jessica.M.Ehlert@spambob.com","443-706-8369",5000.90,"NE373 ","FR","143047913989323","5500200000000315","Master Card","0908","2224",
"11073","Ronald Burns        ","2536 James Avenue",,,"Exeter","NH","US","03833","0000","Ronald.O.Burns@mailinator.com","650-220-2516",290.48,"SC130 ","FR","784014027214536","3088520000001863","JCB","0810","9125",
"11074","Blanca Hales        ","2778 Wetzel Lane",,,"Fabbrica Di Peccioli","PI","IT","56037","0000","Blanca.T.Hales@spambob.com","0310 2730315",5231.00,"SC256 ","CA","654607472","370000045811579","American Express","0311","357",
"11075","Jeffrey Faust       ","658 Steele Street",,,"Fabbriche","GE","IT","16158","0000","Jeffrey.H.Faust@spambob.com","0316 1073107",0.00,"NE307 ","ES","6203098K","30000003508532","Diners Club","0710","6482",
"11076","Shenika Rolfes      ","3876 Cooks Mine Road",,,"Fabro","TR","IT","05015","0000","Shenika.M.Rolfes@pookmail.com","0342 6723332",6101.00,"NE304 ","IT","UAXMOE67C58G489H","370000056647961","American Express","1211","5588",
"11077","Sandra Tamayo       ","570 Colony Street",,,"Fagare' Della Battaglia","TV","IT","31042","0000","Sandra.J.Tamayo@dodgeit.com","0345 7067269",5000.90,"NC100 ","IT","BVQBJD43E14A228F","6011680000001829","Discover","0211","4448",
"11078","Rodney Buckley      ","4433 Broad Street",,,"Fagnano Alto","AQ","IT","67020","0000","Rodney.A.Buckley@mailinator.com","0310 1151606",3780.51,"NC232 ","U.S.","764700001","370000038885838","American Express","0609","5622",
"11079","Maria Wray          ","4505 Canis Heights Drive",,,"Fagnano Castello","CS","IT","87013","0000","Maria.E.Wray@dodgeit.com","0399 7109167",152.00,"WE220 ","ES","6193102F","4111780000001979","VISA","1213","7477",
"11080","Lisa Velazquez      ","1139 Denver Avenue",,,"Fair Lawn","NJ","US","07410","0000","Lisa.L.Velazquez@dodgeit.com","970-530-4920",0.00,"SE400 ","ES","3459444Z","30000003759689","Diners Club","1109","2552",
"11081","Daria Smith         ","40 Brown Bear Drive",,,"Fair Oaks","CA","US","95628","0000","Daria.H.Smith@spambob.com","215-716-4770",5320.86,"NW379 ","U.S.","660140001","30000006229227","Diners Club","1216","2159",
"11082","Rochelle Wilkinson  ","732 Victoria Street",,,"Fairhaven","MA","US","02719","0000","Rochelle.D.Wilkinson@dodgeit.com","206-332-5069",486.00,"SC328 ","UK","WA911812A","3088220000001878","JCB","0713","1663",
"11084","Connie Cabrera      ","4837 Old Dear Lane",,,"Fairview Heights","MO","US","62208","0000","Connie.N.Cabrera@trashymail.com","646-345-3222",0.00,"WE151 ","ES","8953922E","370000033393739","American Express","0813","1663",
"11085","Terry Gutierrez     ","1108 Adams Avenue",,,"Fairview Heights","MO","US","62208","0000","Terry.K.Gutierrez@pookmail.com","954-385-7280",492.00,"SC394 ","U.S.","023867859","30000000059844","Diners Club","0510","3192",
"11086","Velma Contreras     ","3256 Logan Lane",,,"Falciano","CE","IT","81100","0000","Velma.S.Contreras@spambob.com","0333 3585264",5231.00,"NE175 ","FR","172076507866717","4111680000001989","VISA","1113","4476",
"11087","Nell Grover         ","3061 Garfield Road",,,"Faleria","VT","IT","01030","0000","Nell.H.Grover@trashymail.com","0386 6234385",904.86,"NE178 ","IT","OXXLHW14T64C653P","6011450000001835","Discover","0412","3054",
"11088","Donald Renfro       ","804 Stoney Lonesome Road",,,"FALLA",,"UK","TD8 2TR","0000","Donald.I.Renfro@trashymail.com","077 4785 8551",1782.03,"SE403 ","CA","527688972","370000019036559","American Express","1110","1774",
"11089","James Barnard       ","907 Collins Avenue",,,"Fallascoso","CH","IT","66010","0000","James.T.Barnard@spambob.com","0318 8395409",486.00,"NC298 ","CA","937831493","30000000854368","Diners Club","0610","907",
"11090","Julie Lehman        ","2188 Grove Avenue",,,"Fara Novarese","NO","IT","28073","0000","Julie.O.Lehman@pookmail.com","0323 8230588",5320.86,"WE157 ","UK","KL473567D","4111650000001990","VISA","1110","5727",
"11091","Reid Paz            ","978 Rainbow Drive",,,"Fargo","ND","US","58104","0000","Reid.D.Paz@spambob.com","703-847-5565",6000.28,"NE235 ","FR","222015811370465","30000004906396","Diners Club","1109","6814",
"11092","Robert Snell        ","3694 Tator Patch Road",,,"Fargo","ND","US","58102","0000","Robert.H.Snell@pookmail.com","320-343-6418",6000.28,"SC127 ","UK","RH540984C","4111930000002002","VISA","0417","1475",
"11093","Danielle Mccann     ","81 Callison Lane",,,"Fargo","ND","US","58103","0000","Danielle.L.Mccann@pookmail.com","941-809-6239",6000.28,"SW346 ","U.S.","392270003","6011760000001845","Discover","0613","5423",
"11094","Sheryl Brown        ","3020 Pallet Street",,,"Faribault","MN","US","55021","0000","Sheryl.J.Brown@trashymail.com","702-262-4442",18735.70,"SE133 ","IT","IXXRIX45S49H467I","370000036270520","American Express","1017","4013",
"11096","Dwight Loe          ","3114 Candlelight Drive",,,"Farleigh","QLD","AU","4741","0000","Dwight.T.Loe@mailinator.com","(03) 5343 2080",492.00,"SC391 ","IT","VBEUXX56S55H671K","30000001778335","Diners Club","1009","6775",
"11097","Angela Burdett      ","4858 Coffman Alley",,,"Farmers Branch","TX","US","75244","0000","Angela.S.Burdett@pookmail.com","212-287-3414",486.00,"NE172 ","CA","940169196","30000000131619","Diners Club","1010","9880",
"11098","Julie Macey         ","3344 Gateway Road",,,"Farnese","VT","IT","01010","0000","Julie.B.Macey@trashymail.com","0374 3847703",120.00,"NC100 ","IT","UOXRJJ26L56I016G","5500780000000324","Master Card","0714","4539",
"11099","Barbara Phillips    ","4017 Byrd Lane",,,"FASLANE",,"UK","G84 7NM","0000","Barbara.J.Phillips@trashymail.com","077 0553 1875",853.30,"SW145 ","FR","116063322046338","3088750000001890","JCB","0812","3999",
"11100","Linda Hasson        ","391 Tavern Place",,,"FATTAHEAD",,"UK","AB45 7PV","0000","Linda.C.Hasson@dodgeit.com","070 4376 9432",120.00,"SE337 ","CA","691453302","6011000323413280","Discover","1109","9849",
"11101","Thelma Vermillion   ","6 Walnut Avenue",,,"Fayetteville","NC","US","28305","0000","Thelma.W.Vermillion@trashymail.com","917-668-2913",673.00,"SE265 ","FR","182050423653031","4111050000002017","VISA","0610","8853",
"11102","Misha Ledford       ","29 Green Gate Lane",,,"Fayetteville","NC","US","28306","0000","Misha.J.Ledford@trashymail.com","330-701-0133",863.90,"NC169 ","FR","261054112108625","6011530000001859","Discover","0314","8124",
"11103","Andre Davis         ","4638 Hart Ridge Road",,,"Fayetteville","NC","US","28301","0000","Andre.E.Davis@dodgeit.com","719-226-6593",120.00,"WE223 ","FR","227026727034097","3088500000001907","JCB","0616","9095",
"11046","Norma Hyde          ","2279 Rockwell Lane",,,"Enmore","NSW","AU","2350","0000","Norma.L.Hyde@pookmail.com","(07) 4563 6029",1782.03,"SW277 ","U.S.","163840002","3088730000001801","JCB","0516","998",
"11104","Ruben Simons        ","457 Star Route",,,"Fayetteville","NC","US","28305","0000","Ruben.A.Simons@spambob.com","682-438-8633",120.00,"SE136 ","ES","3336234S","4111420000002020","VISA","1016","3270",
"11105","Russell Gardner     ","1544 Riverside Drive",,,"Feather Sound","FL","US","34622","0000","Russell.C.Gardner@spambob.com","228-547-2260",904.86,"SE400 ","ES","0751853Y","30000000428197","Diners Club","0913","5519",
"11106","Evelyn Yarbrough    ","4455 Rainy Day Drive",,,"FELINGWMUCHAF",,"UK","SA32 6YP","0000","Evelyn.E.Yarbrough@mailinator.com","077 7463 0554",1820.08,"WE283 ","ES","8319460S","3088560000001919","JCB","0408","818",
"11107","Hazel Westendorf    ","4483 Kincheloe Road",,,"Fenegro","CO","IT","22070","0000","Hazel.J.Westendorf@trashymail.com","0365 9241050",6101.00,"NC160 ","IT","LAXFIA38M48C059I","5500580000000336","Master Card","1011","9635",
"11108","John Rose           ","2497 Main Street",,,"Fern Tree","TAS","AU","7054","0000","John.H.Rose@trashymail.com","(07) 4017 1363",0.00,"SC124 ","FR","260094019369119","4111040000002034","VISA","0410","2143",
"11109","Peggy Wilson        ","4294 Scott Street",,,"Ferrere D'Asti","AT","IT","14012","0000","Peggy.K.Wilson@mailinator.com","0392 0298175",5869.40,"WE421 ","IT","AUOJIU05A54L221P","30000005999895","Diners Club","1211","4957",
"11110","Sheena Williams     ","448 Pride Avenue",,,"Ficuzza","PA","IT","90030","0000","Sheena.L.Williams@pookmail.com","0320 3418257",492.00,"RP190 ","IT","PVFHZA96D48D656G","370000058916521","American Express","0114","5925",
"11111","Lemuel Medina       ","2660 Denver Avenue",,,"FIDDINGTON",,"UK","TA5 4VM","0000","Lemuel.H.Medina@spambob.com","070 2108 3201",486.00,"SW274 ","ES","X9228456M","4111900000002047","VISA","0611","1184",
